 target objtype jd band frameid radius flux fluxerr PSmag instmag instmagerr elapsed_min
0 87412636249073504 ref 2460872.064877849 g gri2 11 27071.66063964844 368.3409154093522 17.135499954223633 -11.081287243094076 0.014772683245296429 35.20887225866318
0 87412636249073504 ref 2460872.064877849 g gri2 12 27116.694189453126 399.69291283218666 17.135499954223633 -11.083091858379493 0.016003464995225217 35.20887225866318
0 87412636249073504 ref 2460872.064877849 r gri2 5 18546.700869140626 177.59164691217467 16.895999908447266 -10.670666668738287 0.01039633313092328 35.20887225866318
0 87412636249073504 ref 2460872.064877849 r gri2 6 20064.09668457032 207.83849924396836 16.895999908447266 -10.756049029818618 0.011246844895105933 35.20887225866318
0 87412636249073504 ref 2460872.064877849 r gri2 7 20935.997543945316 237.84744804616585 16.895999908447266 -10.802234146709115 0.012334716079852297 35.20887225866318
0 87412636249073504 ref 2460872.064877849 r gri2 8 21381.005449218756 268.1469247255058 16.895999908447266 -10.825070310505133 0.013616610549981053 35.20887225866318
0 87412636249073504 ref 2460872.064877849 r gri2 9 21595.94197753905 298.5858669757869 16.895999908447266 -10.83593037992211 0.015011407529334775 35.20887225866318
0 87412636249073504 ref 2460872.064877849 r gri2 10 21655.684233398446 329.3003992397415 16.895999908447266 -10.838929775647765 0.01650990852297747 35.20887225866318
0 87412636249073504 ref 2460872.064877849 r gri2 11 21641.815712890635 360.07900218442006 16.895999908447266 -10.838234236396982 0.01806460300888443 35.20887225866318
0 87412636249073504 ref 2460872.064877849 r gri2 12 21517.21651367188 390.94012961297943 16.895999908447266 -10.831965224765325 0.019726429408002195 35.20887225866318
0 87412636249073504 ref 2460872.0648791287 i gri2 5 14847.285162353515 147.53100207096193 16.796899795532227 -10.42911762457135 0.010788487492571273 35.21071493625641
0 87412636249073504 ref 2460872.0648791287 i gri2 6 16014.761883544925 172.04062618671156 16.796899795532227 -10.511301214285227 0.011663659934407059 35.21071493625641
0 87412636249073504 ref 2460872.0648791287 i gri2 7 16545.67223022461 196.3134631356416 16.796899795532227 -10.546711041756653 0.012882198525512737 35.21071493625641
0 87412636249073504 ref 2460872.0648791287 i gri2 8 16679.890567626953 220.6284802854556 16.796899795532227 -10.555482992548114 0.014361265014028464 35.21071493625641
0 87412636249073504 ref 2460872.0648791287 i gri2 9 16644.656718749997 245.12767118516842 16.796899795532227 -10.553187106618472 0.015989755264461274 35.21071493625641
0 87412636249073504 ref 2460872.0648791287 i gri2 10 16527.44009155274 269.957880445751 16.796899795532227 -10.545513979027337 0.017734328059039527 35.21071493625641
0 87412636249073504 ref 2460872.0648791287 i gri2 11 16462.372794189454 294.9223682629015 16.796899795532227 -10.541231080403717 0.01945089549478933 35.21071493625641
0 87412636249073504 ref 2460872.0648791287 i gri2 12 16380.258928222647 320.1546168643274 16.796899795532227 -10.535801906291391 0.02122087692100877 35.21071493625641
0 87412636249073504 ref 2460872.040429648 g grz1 5 22998.697958984372 177.0082973292635 17.135499954223633 -10.904258124257609 0.008356312922397281 0.0034627318382263184
0 87412636249073504 ref 2460872.040429648 g grz1 6 25576.793154296873 206.26998972337634 17.135499954223633 -11.01961522812246 0.008756171833063944 0.0034627318382263184
0 87412636249073504 ref 2460872.040429648 g grz1 7 27154.935966796875 235.41152003385145 17.135499954223633 -11.084621957584131 0.009412462273172708 0.0034627318382263184
0 87412636249073504 ref 2460872.040429648 g grz1 8 27889.480214843745 264.36599176006706 17.135499954223633 -11.113601050641037 0.010291756115552341 0.0034627318382263184
0 87412636249073504 ref 2460872.040429648 g grz1 9 28152.092963867184 293.40003269631364 17.135499954223633 -11.123776719892849 0.011315501067166394 0.0034627318382263184
0 87412636249073504 ref 2460872.040429648 g grz1 10 28399.79029296875 322.72825599631716 17.135499954223633 -11.13328783295714 0.012338040112937147 0.0034627318382263184
0 87412636249073504 ref 2460872.040429648 g grz1 11 28430.404404296874 352.2671030073137 17.135499954223633 -11.134457593238194 0.013452821213563068 0.0034627318382263184
0 87412636249073504 ref 2460872.040429648 g grz1 12 28626.53009277345 381.9610581776534 17.135499954223633 -11.141921772700769 0.014486874529578232 0.0034627318382263184
0 87412636249073504 ref 2460872.0404272433 r grz1 5 18276.204130859376 176.72656912179673 16.895999908447266 -10.654715000348356 0.010498812174801551 0.0
0 87412636249073504 ref 2460872.0404272433 r grz1 6 19944.326015625003 206.89880065127852 16.895999908447266 -10.749548411637125 0.01126322937221042 0.0
0 87412636249073504 ref 2460872.0404272433 r grz1 7 20841.421704101565 236.99751073975955 16.895999908447266 -10.797318352929846 0.01234641194353219 0.0
0 87412636249073504 ref 2460872.0404272433 r grz1 8 21225.34542480469 267.01724048972943 16.895999908447266 -10.817136916885486 0.01365868396919035 0.0
0 87412636249073504 ref 2460872.0404272433 r grz1 9 21429.43075683594 297.3407621765392 16.895999908447266 -10.827526586908293 0.015064965295098287 0.0
0 87412636249073504 ref 2460872.0404272433 r grz1 10 21411.366000976555 327.80387210230896 16.895999908447266 -10.826610938175614 0.016622411292448482 0.0
0 87412636249073504 ref 2460872.0404272433 r grz1 11 21382.525170898432 358.50488125608564 16.895999908447266 -10.82514747985133 0.018203730665637352 0.0
0 87412636249073504 ref 2460872.0404272433 r grz1 12 21456.097675781264 389.3867853196138 16.895999908447266 -10.828876843937092 0.019704017797844593 0.0
0 87412636249073504 ref 2460872.0404283195 z grz1 5 11771.58356933594 140.53929322530027 16.703899383544922 -10.177087225325137 0.012962453007878127 0.001549646258354187
0 87412636249073504 ref 2460872.0404283195 z grz1 6 12629.541346435546 164.31694809840235 16.703899383544922 -10.253468947582112 0.01412599671769944 0.001549646258354187
0 87412636249073504 ref 2460872.0404283195 z grz1 7 12985.175178222653 187.94263958757864 16.703899383544922 -10.283619532279932 0.01571454565821058 0.001549646258354187
0 87412636249073504 ref 2460872.0404283195 z grz1 8 13084.145122070318 211.889154842863 16.703899383544922 -10.291863381082074 0.017582786239541168 0.001549646258354187
0 87412636249073504 ref 2460872.0404283195 z grz1 9 12982.74955810547 235.842486517284 16.703899383544922 -10.283416698698533 0.019723304765755845 0.001549646258354187
0 87412636249073504 ref 2460872.0404283195 z grz1 10 12797.178798828125 259.96829045488005 16.703899383544922 -10.267785594599047 0.02205618827970018 0.001549646258354187
0 87412636249073504 ref 2460872.0404283195 z grz1 11 12625.544916992187 284.26600214693843 16.703899383544922 -10.253125328231349 0.024445510458514987 0.001549646258354187
0 87412636249073504 ref 2460872.0404283195 z grz1 12 12623.735252685547 308.74003364586696 16.703899383544922 -10.252969694641296 0.026553965658955726 0.001549646258354187
0 87412636249073504 ref 2460872.062813134 g grz2 5 22228.139033203126 179.43787376351597 17.135499954223633 -10.867257761398623 0.00876466517322273 32.23568245768547
0 87412636249073504 ref 2460872.062813134 g grz2 6 24353.652490234377 209.35517648304614 17.135499954223633 -10.966410261658663 0.009333486829226877 32.23568245768547
0 87412636249073504 ref 2460872.062813134 g grz2 7 25530.10918945312 238.98709107080725 17.135499954223633 -11.01763168059421 0.010163565510820361 32.23568245768547
0 87412636249073504 ref 2460872.062813134 g grz2 8 26190.792670898434 268.650036141716 17.135499954223633 -11.045371606638458 0.01113685539471056 32.23568245768547
0 87412636249073504 ref 2460872.062813134 g grz2 9 26474.277055664064 298.7082331939996 17.135499954223633 -11.0570602736936 0.012250319159090044 32.23568245768547
0 87412636249073504 ref 2460872.062813134 g grz2 10 26643.41969726562 328.8410658116282 17.135499954223633 -11.063974915016106 0.013400481425422184 32.23568245768547
0 87412636249073504 ref 2460872.062813134 g grz2 11 26657.54210449218 358.9932707990554 17.135499954223633 -11.064550259575181 0.014621452714704393 32.23568245768547
0 87412636249073504 ref 2460872.062813134 g grz2 12 26578.891577148446 389.5275463382308 17.135499954223633 -11.06134216386766 0.01591203149245064 32.23568245768547
0 87412636249073504 ref 2460872.062813134 r grz2 5 18618.499482421874 175.81705012872558 16.895999908447266 -10.67486169258494 0.01025275623950021 32.23568245768547
0 87412636249073504 ref 2460872.062813134 r grz2 6 20111.5278515625 205.54081897019736 16.895999908447266 -10.758612661859583 0.01109627823200125 32.23568245768547
0 87412636249073504 ref 2460872.062813134 r grz2 7 20861.733408203127 235.15136399011064 16.895999908447266 -10.798375978148265 0.01223830946770357 32.23568245768547
0 87412636249073504 ref 2460872.062813134 r grz2 8 21193.191982421868 265.1041726966683 16.895999908447266 -10.815490930704794 0.013581399091177958 32.23568245768547
0 87412636249073504 ref 2460872.062813134 r grz2 9 21216.25653808593 295.20836449121185 16.895999908447266 -10.816671895158409 0.0151072084135187 32.23568245768547
0 87412636249073504 ref 2460872.062813134 r grz2 10 21221.222070312506 325.4160647193204 16.895999908447266 -10.816925975198775 0.016649182686323857 32.23568245768547
0 87412636249073504 ref 2460872.062813134 r grz2 11 21224.749536132804 355.7087097176941 16.895999908447266 -10.817106435073576 0.018196013283022602 32.23568245768547
0 87412636249073504 ref 2460872.062813134 r grz2 12 21272.634125976565 386.41158323123983 16.895999908447266 -10.819553176513422 0.019722101332986963 32.23568245768547
0 87412636249073504 ref 2460872.062814299 z grz2 5 12200.062331542964 140.03015725695036 16.703899383544922 -10.215905123854085 0.012461888092060027 32.237360179424286
0 87412636249073504 ref 2460872.062814299 z grz2 6 12992.287138671878 163.45501021249268 16.703899383544922 -10.284214025540688 0.013659567445101484 32.237360179424286
0 87412636249073504 ref 2460872.062814299 z grz2 7 13337.978410644526 186.78471297637907 16.703899383544922 -10.312725025294391 0.015204622404544031 32.237360179424286
0 87412636249073504 ref 2460872.062814299 z grz2 8 13373.72304199219 210.3286943973401 16.703899383544922 -10.315630812753401 0.017075385641654728 32.237360179424286
0 87412636249073504 ref 2460872.062814299 z grz2 9 13288.555700683593 233.90327957939812 16.703899383544922 -10.308694452862987 0.019110975246011967 32.237360179424286
0 87412636249073504 ref 2460872.062814299 z grz2 10 13125.741813964843 257.8198157536053 16.703899383544922 -10.295309643358339 0.0213263609962174 32.237360179424286
0 87412636249073504 ref 2460872.062814299 z grz2 11 13027.03471191406 281.9067054307384 16.703899383544922 -10.287113925925553 0.023495471012318053 32.237360179424286
0 87412636249073504 ref 2460872.062814299 z grz2 12 13089.383718261717 306.2540449772062 16.703899383544922 -10.292297998336611 0.025403113824333294 32.237360179424286
0 87412636663534771 ref 2460872.0424230476 g gri1 5 18350.80854980469 170.72801051920672 17.311100006103516 -10.65913801084118 0.010101221517511956 2.8739581257104874
0 87412636663534771 ref 2460872.0424230476 g gri1 6 20338.365073242196 199.82657773537932 17.311100006103516 -10.770790096613421 0.010667472500316863 2.8739581257104874
0 87412636663534771 ref 2460872.0424230476 g gri1 7 21529.02763183594 228.66726839718552 17.311100006103516 -10.832561037904696 0.011531980746535777 2.8739581257104874
0 87412636663534771 ref 2460872.0424230476 g gri1 8 22209.80738769532 257.408753100373 17.311100006103516 -10.866361980474766 0.01258354013540693 2.8739581257104874
0 87412636663534771 ref 2460872.0424230476 g gri1 9 22775.955307617187 286.5976692781093 17.311100006103516 -10.89369150485086 0.013662191619706618 2.8739581257104874
0 87412636663534771 ref 2460872.0424230476 g gri1 10 23167.07801757813 315.89269652618947 17.311100006103516 -10.912178153004719 0.014804462486677076 2.8739581257104874
0 87412636663534771 ref 2460872.0424230476 g gri1 11 23348.55291992188 345.25011275252547 17.311100006103516 -10.920649923350885 0.016054551577472986 2.8739581257104874
0 87412636663534771 ref 2460872.0424230476 g gri1 12 23307.763710937503 374.6339892135035 17.311100006103516 -10.918751516642487 0.017451424798475723 2.8739581257104874
0 87412636663534771 ref 2460872.042420526 r gri1 5 30211.046538085935 185.69763320677245 16.367700576782227 -11.200414424722716 0.006673672931399951 2.8703270852565765
0 87412636663534771 ref 2460872.042420526 r gri1 6 33196.98631347656 215.0849878184511 16.367700576782227 -11.302746648504485 0.007034540911915615 2.8703270852565765
0 87412636663534771 ref 2460872.042420526 r gri1 7 34978.68886718752 244.010035132328 16.367700576782227 -11.359508816142998 0.007574055461981458 2.8703270852565765
0 87412636663534771 ref 2460872.042420526 r gri1 8 36166.17418457032 273.1520523928014 16.367700576782227 -11.39575642407375 0.008200233488157587 2.8703270852565765
0 87412636663534771 ref 2460872.042420526 r gri1 9 36921.51659179688 302.41427866815883 16.367700576782227 -11.418198829606325 0.008892975194274233 2.8703270852565765
0 87412636663534771 ref 2460872.042420526 r gri1 10 37461.574335937505 331.8550937764567 16.367700576782227 -11.43396506200563 0.009618044527852497 2.8703270852565765
0 87412636663534771 ref 2460872.042420526 r gri1 11 37720.52401367187 361.6585063482262 16.367700576782227 -11.441444293319734 0.01040986954366526 2.8703270852565765
0 87412636663534771 ref 2460872.042420526 r gri1 12 37826.44764160158 391.51046602890773 16.367700576782227 -11.444488894330842 0.01123756297543025 2.8703270852565765
0 87412636663534771 ref 2460872.042421835 i gri1 5 38550.52185302734 163.49783211642543 15.88599967956543 -11.465075653526204 0.004604750005850554 2.8722120076417923
0 87412636663534771 ref 2460872.042421835 i gri1 6 42142.84745971681 184.5450009534597 15.88599967956543 -11.561809690440745 0.004754476762250586 2.8722120076417923
0 87412636663534771 ref 2460872.042421835 i gri1 7 44273.901468505865 204.84710616182193 15.88599967956543 -11.615369485520057 0.005023499448270512 2.8722120076417923
0 87412636663534771 ref 2460872.042421835 i gri1 8 45629.02139892576 225.2868671032937 15.88599967956543 -11.64810288650518 0.005360669603936275 2.8722120076417923
0 87412636663534771 ref 2460872.042421835 i gri1 9 46584.23747436524 245.984211287138 15.88599967956543 -11.670597477565714 0.005733140188036494 2.8722120076417923
0 87412636663534771 ref 2460872.042421835 i gri1 10 47192.985069580085 266.88610309026035 15.88599967956543 -11.684693620950384 0.006140063067523278 2.8722120076417923
0 87412636663534771 ref 2460872.042421835 i gri1 11 47594.19294555663 288.12654300451413 15.88599967956543 -11.693884917224038 0.006572848491194067 2.8722120076417923
0 87412636663534771 ref 2460872.042421835 i gri1 12 47847.78927734376 309.65671095279396 15.88599967956543 -11.699654691915896 0.007026562923921066 2.8722120076417923
0 87412636663534771 ref 2460872.064877849 g gri2 5 16505.018964843748 177.85213741190302 17.311100006103516 -10.544040069215395 0.011699502138896754 35.20887225866318
0 87412636663534771 ref 2460872.064877849 g gri2 6 18553.05963378907 209.34801635142543 17.311100006103516 -10.671038851252154 0.012251171786947948 35.20887225866318
0 87412636663534771 ref 2460872.064877849 g gri2 7 19566.769321289055 240.21318956129159 17.311100006103516 -10.728797812514825 0.013329137400488343 35.20887225866318
0 87412636663534771 ref 2460872.064877849 g gri2 8 20412.609174804686 271.56477482445274 17.311100006103516 -10.774746301329166 0.01444439098593179 35.20887225866318
0 87412636663534771 ref 2460872.064877849 g gri2 9 20799.002441406246 302.73974991330687 17.311100006103516 -10.79510626474082 0.01580342653578128 35.20887225866318
0 87412636663534771 ref 2460872.064877849 g gri2 10 21021.828793945315 334.2543727965912 17.311100006103516 -10.806676236957813 0.017263582426687133 35.20887225866318
0 87412636663534771 ref 2460872.064877849 g gri2 11 21227.07907714845 365.7050188289905 17.311100006103516 -10.817225594464645 0.0187053139888584 35.20887225866318
0 87412636663534771 ref 2460872.064877849 g gri2 12 21317.369433593747 397.21699643581087 17.311100006103516 -10.821834029150846 0.020231055033272716 35.20887225866318
0 87412636663534771 ref 2460872.064877849 r gri2 5 28521.842622070315 186.30433612882013 16.367700576782227 -11.137943948001068 0.00709201595138054 35.20887225866318
0 87412636663534771 ref 2460872.064877849 r gri2 6 31495.223823242188 216.42505619811692 16.367700576782227 -11.245611747610395 0.007460830265879945 35.20887225866318
0 87412636663534771 ref 2460872.064877849 r gri2 7 33514.728408203126 246.37355660732965 16.367700576782227 -11.313089260928372 0.007981466746367287 35.20887225866318
0 87412636663534771 ref 2460872.064877849 r gri2 8 34773.87154785156 276.1827596548165 16.367700576782227 -11.353132613842602 0.008623187696389058 35.20887225866318
0 87412636663534771 ref 2460872.064877849 r gri2 9 35550.96546875 306.19223195061795 16.367700576782227 -11.377128498744423 0.009351194474217854 35.20887225866318
0 87412636663534771 ref 2460872.064877849 r gri2 10 35829.33122558595 336.3018175717083 16.367700576782227 -11.385596754733704 0.01019095379605696 35.20887225866318
0 87412636663534771 ref 2460872.064877849 r gri2 11 36265.80011230468 366.697640905671 16.367700576782227 -11.398743158756485 0.010978301973147371 35.20887225866318
0 87412636663534771 ref 2460872.064877849 r gri2 12 36672.80209960938 397.47838922323245 16.367700576782227 -11.410860237125737 0.011767758477152302 35.20887225866318
0 87412636663534771 ref 2460872.0648791287 i gri2 5 37643.96680175782 171.4101548707964 15.88599967956543 -11.439238454352285 0.00494385227748451 35.21071493625641
0 87412636663534771 ref 2460872.0648791287 i gri2 6 41238.16469726563 194.90671423954572 15.88599967956543 -11.538248321961134 0.0051315881236187345 35.21071493625641
0 87412636663534771 ref 2460872.0648791287 i gri2 7 43508.965633544925 217.9079241874085 15.88599967956543 -11.596446896637707 0.0054377418343301296 35.21071493625641
0 87412636663534771 ref 2460872.0648791287 i gri2 8 45108.11302978517 241.0426274421643 15.88599967956543 -11.635636649993648 0.005801810138481637 35.21071493625641
0 87412636663534771 ref 2460872.0648791287 i gri2 9 46141.25015502929 264.3586040037728 15.88599967956543 -11.660223392892007 0.006220544663221021 35.21071493625641
0 87412636663534771 ref 2460872.0648791287 i gri2 10 46852.20041748046 287.96785074614576 15.88599967956543 -11.676824980947897 0.006673264405417852 35.21071493625641
0 87412636663534771 ref 2460872.0648791287 i gri2 11 47320.780141601565 311.79141563129804 15.88599967956543 -11.68762973974179 0.007153796435111622 35.21071493625641
0 87412636663534771 ref 2460872.0648791287 i gri2 12 47632.40755859374 335.85161364740685 15.88599967956543 -11.694756333213537 0.007655423587709045 35.21071493625641
0 87412636663534771 ref 2460872.040429648 g grz1 5 17391.687968750004 171.7179249984921 17.311100006103516 -10.600854337401532 0.010720084704360297 0.0034627318382263184
0 87412636663534771 ref 2460872.040429648 g grz1 6 19560.81292480469 201.64954941586754 17.311100006103516 -10.728467249009917 0.011192695176606877 0.0034627318382263184
0 87412636663534771 ref 2460872.040429648 g grz1 7 20920.37540527343 231.0858635701449 17.311100006103516 -10.80142368363531 0.011993010814837468 0.0034627318382263184
0 87412636663534771 ref 2460872.040429648 g grz1 8 21602.05964355468 260.4182837564375 17.311100006103516 -10.836237902088735 0.01308882410847809 0.0034627318382263184
0 87412636663534771 ref 2460872.040429648 g grz1 9 22111.95519531251 289.99019242463004 17.311100006103516 -10.861567864247894 0.0142390326029126 0.0034627318382263184
0 87412636663534771 ref 2460872.040429648 g grz1 10 22505.715942382816 319.65102828240464 17.311100006103516 -10.880732082719746 0.015420824433351776 0.0034627318382263184
0 87412636663534771 ref 2460872.040429648 g grz1 11 22642.373359375004 349.48341363656135 17.311100006103516 -10.887304868443595 0.016758260679001078 0.0034627318382263184
0 87412636663534771 ref 2460872.040429648 g grz1 12 22814.725068359374 379.40074556659863 17.311100006103516 -10.895538099053327 0.018055406073911796 0.0034627318382263184
0 87412636663534771 ref 2460872.0404272433 r grz1 5 28900.325092773448 186.2371547671281 16.367700576782227 -11.15225682014427 0.006996614084883612 0.0
0 87412636663534771 ref 2460872.0404272433 r grz1 6 32102.7778125 216.35355078100034 16.367700576782227 -11.266356532448736 0.007317213621914156 0.0
0 87412636663534771 ref 2460872.0404272433 r grz1 7 34121.99278808593 246.00420537729394 16.367700576782227 -11.332585967111859 0.00782766920911319 0.0
0 87412636663534771 ref 2460872.0404272433 r grz1 8 35430.33330566406 275.6254027258136 16.367700576782227 -11.373438094785088 0.008446335407254419 0.0
0 87412636663534771 ref 2460872.0404272433 r grz1 9 36318.877709960936 305.6144856786211 16.367700576782227 -11.400331049794588 0.009136204990960078 0.0
0 87412636663534771 ref 2460872.0404272433 r grz1 10 36926.27584472657 335.6565494826699 16.367700576782227 -11.418338774025788 0.009869245132380931 0.0
0 87412636663534771 ref 2460872.0404272433 r grz1 11 37425.77359863282 365.7651203827044 16.367700576782227 -11.43292696516599 0.010610987975722831 0.0
0 87412636663534771 ref 2460872.0404272433 r grz1 12 37665.543671875 396.24796433124254 16.367700576782227 -11.439860601264813 0.01142213065299215 0.0
0 87412636663534771 ref 2460872.0404283195 z grz1 5 34328.65446777346 165.11286382131382 15.594599723815918 -11.339141953315819 0.0052221392565907476 0.001549646258354187
0 87412636663534771 ref 2460872.0404283195 z grz1 6 37722.713677978514 188.0543809900584 15.594599723815918 -11.441507318128515 0.005412586476340342 0.001549646258354187
0 87412636663534771 ref 2460872.0404283195 z grz1 7 39728.53428222656 210.32567320661175 15.594599723815918 -11.497756356957362 0.005747964336371361 0.001549646258354187
0 87412636663534771 ref 2460872.0404283195 z grz1 8 40936.100405273435 232.6295958041326 15.594599723815918 -11.530266172933086 0.006169966654426607 0.001549646258354187
0 87412636663534771 ref 2460872.0404283195 z grz1 9 41769.230688476564 255.25027319544495 15.594599723815918 -11.552141191105926 0.00663489507263429 0.001549646258354187
0 87412636663534771 ref 2460872.0404283195 z grz1 10 42404.7111352539 278.21634898885054 15.594599723815918 -11.568535272754492 0.0071234906397390114 0.001549646258354187
0 87412636663534771 ref 2460872.0404283195 z grz1 11 42834.39622924804 301.3374323187464 15.594599723815918 -11.579481624242863 0.007638089687696269 0.001549646258354187
0 87412636663534771 ref 2460872.0404283195 z grz1 12 43240.8157092285 324.79819390807967 15.594599723815918 -11.589734695087742 0.008155377103369296 0.001549646258354187
0 87412636663534771 ref 2460872.062813134 g grz2 5 17028.00251464844 174.57720241447504 17.311100006103516 -10.577909264101287 0.011131357833881387 32.23568245768547
0 87412636663534771 ref 2460872.062813134 g grz2 6 18720.686108398444 204.63667083386463 17.311100006103516 -10.680804403690987 0.011868231808332286 32.23568245768547
0 87412636663534771 ref 2460872.062813134 g grz2 7 19807.166474609374 234.88145610506965 17.311100006103516 -10.74205587934886 0.01287510260725523 32.23568245768547
0 87412636663534771 ref 2460872.062813134 g grz2 8 20535.17874023439 265.11815719673115 17.311100006103516 -10.781246218371018 0.014017330233569835 32.23568245768547
0 87412636663534771 ref 2460872.062813134 g grz2 9 20848.017412109366 295.4455096775704 17.311100006103516 -10.79766190272047 0.015386397663110014 32.23568245768547
0 87412636663534771 ref 2460872.062813134 g grz2 10 21126.83022949219 325.95562857812075 17.311100006103516 -10.812085856082556 0.016751297911123786 32.23568245768547
0 87412636663534771 ref 2460872.062813134 g grz2 11 21178.565063476566 356.58220091804355 17.311100006103516 -10.814741328743441 0.018280473882374734 32.23568245768547
0 87412636663534771 ref 2460872.062813134 g grz2 12 21136.86858886719 387.1105296752666 17.311100006103516 -10.812601618342816 0.0198846823286258 32.23568245768547
0 87412636663534771 ref 2460872.062813134 r grz2 5 29172.335971679684 185.55209676095302 16.367700576782227 -11.162428016495735 0.006905879238389652 32.23568245768547
0 87412636663534771 ref 2460872.062813134 r grz2 6 32032.80280761719 214.99020112931746 16.367700576782227 -11.2639873506111 0.0072869878554250546 32.23568245768547
0 87412636663534771 ref 2460872.062813134 r grz2 7 33769.434941406245 244.28296647444338 16.367700576782227 -11.321309484288978 0.007854050900384263 32.23568245768547
